part_id,name,price,available
apple-repair-parts,Screw Set for iPhone 7 Plus,$0.99,True
apple-repair-parts,Home Button Flex for iPhone 6 / 6 Plus - Black (No Touch ID),$0.99,True
apple-repair-parts,Charging Port Flex Cable for iPad Air / iPad 5 / iPad 6 - Black,$2.99,True
apple-repair-parts,Audio Jack Flex Cable for iPad Air / iPad 5 / iPad 6 - Black,$2.99,True
apple-repair-parts,Digitizer for iPad 2 (SELECT) - White,$6.99,True
apple-repair-parts,Battery for iPod Touch 5th Gen / 6th Gen / 7th Gen,$6.99,True
apple-repair-parts,MD Tempered Glass for iPhone 7 Plus / 8 Plus,$2.49,True
apple-repair-parts,Display Assembly with Small Parts for iPhone 5 (SELECT - EXPRESS) - Black,$15.99,True
apple-repair-parts,Display Assembly with Small Parts for iPhone 5 (SELECT - EXPRESS) - White,$18.99,True
apple-repair-parts,Tempered Glass for iPhone 5 / 5C / 5S / SE (No Retail Packaging) (Must be ordered in sets of 10),$1.99,True
apple-repair-parts,Power and Volume Flex Cable for iPad 2 (2011),$2.99,True
apple-repair-parts,Home Button Flex Cable for iPad 5 / 6 - Silver (No Touch ID),$1.99,True
apple-repair-parts,Rear Camera for iPhone 6,$2.99,False
apple-repair-parts,Ear Speaker for iPhone 7 / 8 / SE2,$0.99,True
apple-repair-parts,"Fashion Style Case for iPhone 6 (4.7"") / iPhone 6S (4.7"") - Black",$1.99,True
apple-repair-parts,Power and Volume Flex with Mounting Brackets for iPhone SE,$1.99,True
apple-repair-parts,Home Button Extension Flex for iPhone 6,$1.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 7 - Black,$0.99,True
apple-repair-parts,Tempered Glass for iPhone X / XS / 11 Pro (NO Retail Packaging),$1.99,True
apple-repair-parts,Ear Speaker for iPhone 7 Plus / iPhone 8 Plus,$0.99,True
apple-repair-parts,Home Button Flex for iPhone 6 / 6 Plus - White (No Touch ID),$1.99,True
apple-repair-parts,Adhesive (Battery) for iPhone 7 Plus,$0.99,True
apple-repair-parts,Charging Port Flex Cable for iPad 4,$2.99,True
apple-repair-parts,Rear Camera Lens with Bezel for iPhone 7 Plus - Black,$0.99,True
apple-repair-parts,Vibrate Motor for iPhone 7 Plus,$1.99,True
apple-repair-parts,Home Button Flex for iPhone 6S / 6S Plus - Black (No Touch ID),$1.99,True
apple-repair-parts,Home Button Gasket for iPhone 6 / 6 Plus / 6S / 6S Plus,$0.99,True
apple-repair-parts,Digitizer Frame for iPad 2 - Black,$0.99,True
apple-repair-parts,"Fashion Style Case for iPhone 7 Plus (5.5"") - Black",$1.99,True
apple-repair-parts,Digitizer Frame for iPad 3 / 4 - Black,$1.99,True
